	LocationType	Location	Race	TimeFrame	DataFormat	Data
3869	County	Nash	Total	2015	Number	8.0
3870	County	Nash	Non-Hispanic White	2015	Rate	2.2
3871	County	Nash	Non-Hispanic African American	2015	Rate	16.2
3872	County	Nash	Non-Hispanic American Indian	2015	Rate	0.0
3873	County	Nash	Other Non-Hispanic	2015	Rate	0.0
3874	County	Nash	Hispanic	2015	Rate	0.0
3875	County	Nash	Total	2015	Rate	7.6
3876	County	Nash	Non-Hispanic White	2016	Number	4.0
3877	County	Nash	Non-Hispanic African American	2016	Number	6.0
3878	County	Nash	Non-Hispanic American Indian	2016	Number	0.0
3879	County	Nash	Other Non-Hispanic	2016	Number	0.0
3880	County	Nash	Hispanic	2016	Number	0.0
3881	County	Nash	Total	2016	Number	10.0
3882	County	Nash	Non-Hispanic White	2016	Rate	9.3
3883	County	Nash	Non-Hispanic African American	2016	Rate	13.0
3884	County	Nash	Non-Hispanic American Indian	2016	Rate	0.0
3885	County	Nash	Other Non-Hispanic	2016	Rate	0.0
3886	County	Nash	Hispanic	2016	Rate	0.0
3887	County	Nash	Total	2016	Rate	9.8
3888	County	Nash	Non-Hispanic White	2017	Number	3.0
3889	County	Nash	Non-Hispanic White	2017	Rate	6.7
3890	County	Nash	Non-Hispanic African American	2017	Number	5.0
3891	County	Nash	Non-Hispanic African American	2017	Rate	10.4
3892	County	Nash	Non-Hispanic American Indian	2017	Number	0.0
3893	County	Nash	Non-Hispanic American Indian	2017	Rate	0.0
3894	County	Nash	Other Non-Hispanic	2017	Number	0.0
3895	County	Nash	Other Non-Hispanic	2017	Rate	0.0
3896	County	Nash	Hispanic	2017	Number	1.0
3897	County	Nash	Hispanic	2017	Rate	6.7
3898	County	Nash	Total	2017	Number	9.0
3899	County	Nash	Total	2017	Rate	8.1
3900	County	New Hanover	Non-Hispanic White	2013	Number	6.0
3901	County	New Hanover	Non-Hispanic African American	2013	Number	6.0
3902	County	New Hanover	Non-Hispanic American Indian	2013	Number	0.0
3903	County	New Hanover	Other Non-Hispanic	2013	Number	0.0
3904	County	New Hanover	Hispanic	2013	Number	0.0
3905	County	New Hanover	Total	2013	Number	12.0
3906	County	New Hanover	Non-Hispanic White	2013	Rate	4.0
3907	County	New Hanover	Non-Hispanic African American	2013	Rate	13.5
3908	County	New Hanover	Non-Hispanic American Indian	2013	Rate	0.0
3909	County	New Hanover	Other Non-Hispanic	2013	Rate	0.0
3910	County	New Hanover	Hispanic	2013	Rate	0.0
3911	County	New Hanover	Total	2013	Rate	5.4
3912	County	New Hanover	Non-Hispanic White	2014	Number	1.0
3913	County	New Hanover	Non-Hispanic African American	2014	Number	2.0
3914	County	New Hanover	Non-Hispanic American Indian	2014	Number	0.0
3915	County	New Hanover	Other Non-Hispanic	2014	Number	0.0
3916	County	New Hanover	Hispanic	2014	Number	0.0
3917	County	New Hanover	Total	2014	Number	3.0
3918	County	New Hanover	Non-Hispanic White	2014	Rate	0.6
3919	County	New Hanover	Non-Hispanic African American	2014	Rate	4.9
3920	County	New Hanover	Non-Hispanic American Indian	2014	Rate	0.0
3921	County	New Hanover	Other Non-Hispanic	2014	Rate	0.0
3922	County	New Hanover	Hispanic	2014	Rate	0.0
3923	County	New Hanover	Total	2014	Rate	1.3
3924	County	New Hanover	Non-Hispanic White	2015	Number	5.0
3925	County	New Hanover	Non-Hispanic African American	2015	Number	1.0
3926	County	New Hanover	Non-Hispanic American Indian	2015	Number	0.0
3927	County	New Hanover	Other Non-Hispanic	2015	Number	0.0
3928	County	New Hanover	Hispanic	2015	Number	2.0
3929	County	New Hanover	Total	2015	Number	8.0
3930	County	New Hanover	Non-Hispanic White	2015	Rate	3.2
3931	County	New Hanover	Non-Hispanic African American	2015	Rate	2.4
3932	County	New Hanover	Non-Hispanic American Indian	2015	Rate	0.0
3933	County	New Hanover	Other Non-Hispanic	2015	Rate	0.0
3934	County	New Hanover	Hispanic	2015	Rate	7.6
3935	County	New Hanover	Total	2015	Rate	3.5
3936	County	New Hanover	Non-Hispanic White	2016	Number	9.0
3937	County	New Hanover	Non-Hispanic African American	2016	Number	6.0
3938	County	New Hanover	Non-Hispanic American Indian	2016	Number	0.0
3939	County	New Hanover	Other Non-Hispanic	2016	Number	0.0
3940	County	New Hanover	Hispanic	2016	Number	0.0
3941	County	New Hanover	Total	2016	Number	15.0
3942	County	New Hanover	Non-Hispanic White	2016	Rate	5.8
3943	County	New Hanover	Non-Hispanic African American	2016	Rate	16.2
3944	County	New Hanover	Non-Hispanic American Indian	2016	Rate	0.0
3945	County	New Hanover	Other Non-Hispanic	2016	Rate	0.0
3946	County	New Hanover	Hispanic	2016	Rate	0.0
3947	County	New Hanover	Total	2016	Rate	6.7
3948	County	New Hanover	Non-Hispanic White	2017	Number	4.0
3949	County	New Hanover	Non-Hispanic White	2017	Rate	2.7
3950	County	New Hanover	Non-Hispanic African American	2017	Number	9.0
3951	County	New Hanover	Non-Hispanic African American	2017	Rate	20.7
3952	County	New Hanover	Non-Hispanic American Indian	2017	Number	0.0
3953	County	New Hanover	Non-Hispanic American Indian	2017	Rate	0.0
3954	County	New Hanover	Other Non-Hispanic	2017	Number	0.0
3955	County	New Hanover	Other Non-Hispanic	2017	Rate	0.0
3956	County	New Hanover	Hispanic	2017	Number	1.0
3957	County	New Hanover	Hispanic	2017	Rate	3.5
3958	County	New Hanover	Total	2017	Number	14.0
3959	County	New Hanover	Total	2017	Rate	6.2
3960	County	Northampton	Non-Hispanic White	2013	Number	0.0
3961	County	Northampton	Non-Hispanic African American	2013	Number	2.0
3962	County	Northampton	Non-Hispanic American Indian	2013	Number	0.0
3963	County	Northampton	Other Non-Hispanic	2013	Number	0.0
3964	County	Northampton	Hispanic	2013	Number	0.0
3965	County	Northampton	Total	2013	Number	2.0
3966	County	Northampton	Non-Hispanic White	2013	Rate	0.0
3967	County	Northampton	Non-Hispanic African American	2013	Rate	17.1
3968	County	Northampton	Non-Hispanic American Indian	2013	Rate	0.0
3969	County	Northampton	Other Non-Hispanic	2013	Rate	0.0
3970	County	Northampton	Hispanic	2013	Rate	0.0
3971	County	Northampton	Total	2013	Rate	11.4
3972	County	Northampton	Non-Hispanic White	2014	Number	1.0
3973	County	Northampton	Non-Hispanic African American	2014	Number	2.0
3974	County	Northampton	Non-Hispanic American Indian	2014	Number	0.0
3975	County	Northampton	Other Non-Hispanic	2014	Number	0.0
3976	County	Northampton	Hispanic	2014	Number	0.0
3977	County	Northampton	Total	2014	Number	3.0
3978	County	Northampton	Non-Hispanic White	2014	Rate	16.7
3979	County	Northampton	Non-Hispanic African American	2014	Rate	20.0
3980	County	Northampton	Non-Hispanic American Indian	2014	Rate	0.0
3981	County	Northampton	Other Non-Hispanic	2014	Rate	0.0
3982	County	Northampton	Hispanic	2014	Rate	0.0
3983	County	Northampton	Total	2014	Rate	18.2
3984	County	Northampton	Non-Hispanic White	2015	Number	0.0
3985	County	Northampton	Non-Hispanic African American	2015	Number	0.0
3986	County	Northampton	Non-Hispanic American Indian	2015	Number	0.0
3987	County	Northampton	Other Non-Hispanic	2015	Number	0.0
3988	County	Northampton	Hispanic	2015	Number	0.0
3989	County	Northampton	Total	2015	Number	0.0
3990	County	Northampton	Non-Hispanic White	2015	Rate	0.0
3991	County	Northampton	Non-Hispanic African American	2015	Rate	0.0
3992	County	Northampton	Non-Hispanic American Indian	2015	Rate	0.0
3993	County	Northampton	Other Non-Hispanic	2015	Rate	0.0
3994	County	Northampton	Hispanic	2015	Rate	0.0
3995	County	Northampton	Total	2015	Rate	0.0
3996	County	Northampton	Non-Hispanic White	2016	Number	0.0
3997	County	Northampton	Non-Hispanic African American	2016	Number	3.0
3998	County	Northampton	Non-Hispanic American Indian	2016	Number	0.0
3999	County	Northampton	Other Non-Hispanic	2016	Number	0.0
4000	County	Northampton	Hispanic	2016	Number	0.0
4001	County	Northampton	Total	2016	Number	3.0
4002	County	Northampton	Non-Hispanic White	2016	Rate	0.0
4003	County	Northampton	Non-Hispanic African American	2016	Rate	22.9
4004	County	Northampton	Non-Hispanic American Indian	2016	Rate	0.0
4005	County	Northampton	Other Non-Hispanic	2016	Rate	0.0
4006	County	Northampton	Hispanic	2016	Rate	0.0
4007	County	Northampton	Total	2016	Rate	15.0
4008	County	Northampton	Non-Hispanic White	2017	Number	0.0
4009	County	Northampton	Non-Hispanic White	2017	Rate	0.0
4010	County	Northampton	Non-Hispanic African American	2017	Number	1.0
4011	County	Northampton	Non-Hispanic African American	2017	Rate	7.8
4012	County	Northampton	Non-Hispanic American Indian	2017	Number	0.0
4013	County	Northampton	Non-Hispanic American Indian	2017	Rate	0.0
4014	County	Northampton	Other Non-Hispanic	2017	Number	0.0
4015	County	Northampton	Other Non-Hispanic	2017	Rate	0.0
4016	County	Northampton	Hispanic	2017	Number	0.0
4017	County	Northampton	Hispanic	2017	Rate	0.0
4018	County	Northampton	Total	2017	Number	1.0
4019	County	Northampton	Total	2017	Rate	5.0
4020	County	Onslow	Non-Hispanic White	2013	Number	15.0
4021	County	Onslow	Non-Hispanic African American	2013	Number	12.0
4022	County	Onslow	Non-Hispanic American Indian	2013	Number	1.0
4023	County	Onslow	Other Non-Hispanic	2013	Number	1.0
4024	County	Onslow	Hispanic	2013	Number	0.0
4025	County	Onslow	Total	2013	Number	29.0
4026	County	Onslow	Non-Hispanic White	2013	Rate	4.9
4027	County	Onslow	Non-Hispanic African American	2013	Rate	22.2
4028	County	Onslow	Non-Hispanic American Indian	2013	Rate	41.7
4029	County	Onslow	Other Non-Hispanic	2013	Rate	8.1
4030	County	Onslow	Hispanic	2013	Rate	0.0
4031	County	Onslow	Total	2013	Rate	6.7
4032	County	Onslow	Non-Hispanic White	2014	Number	15.0
4033	County	Onslow	Non-Hispanic African American	2014	Number	9.0
4034	County	Onslow	Non-Hispanic American Indian	2014	Number	0.0
4035	County	Onslow	Other Non-Hispanic	2014	Number	1.0
4036	County	Onslow	Hispanic	2014	Number	5.0
4037	County	Onslow	Total	2014	Number	30.0
4038	County	Onslow	Non-Hispanic White	2014	Rate	5.0
4039	County	Onslow	Non-Hispanic African American	2014	Rate	15.1
4040	County	Onslow	Non-Hispanic American Indian	2014	Rate	0.0
4041	County	Onslow	Other Non-Hispanic	2014	Rate	7.4
4042	County	Onslow	Hispanic	2014	Rate	8.6
4043	County	Onslow	Total	2014	Rate	6.9
4044	County	Onslow	Non-Hispanic White	2015	Number	21.0
4045	County	Onslow	Non-Hispanic African American	2015	Number	6.0
4046	County	Onslow	Non-Hispanic American Indian	2015	Number	0.0
4047	County	Onslow	Other Non-Hispanic	2015	Number	2.0
4048	County	Onslow	Hispanic	2015	Number	3.0
4049	County	Onslow	Total	2015	Number	32.0
4050	County	Onslow	Non-Hispanic White	2015	Rate	7.3
4051	County	Onslow	Non-Hispanic African American	2015	Rate	11.3
4052	County	Onslow	Non-Hispanic American Indian	2015	Rate	0.0
4053	County	Onslow	Other Non-Hispanic	2015	Rate	15.5
4054	County	Onslow	Hispanic	2015	Rate	5.1
4055	County	Onslow	Total	2015	Rate	7.7
4056	County	Onslow	Non-Hispanic White	2016	Number	16.0
4057	County	Onslow	Non-Hispanic African American	2016	Number	9.0
4058	County	Onslow	Non-Hispanic American Indian	2016	Number	0.0
4059	County	Onslow	Other Non-Hispanic	2016	Number	1.0
4060	County	Onslow	Hispanic	2016	Number	1.0
4061	County	Onslow	Total	2016	Number	27.0
4062	County	Onslow	Non-Hispanic White	2016	Rate	5.7
4063	County	Onslow	Non-Hispanic African American	2016	Rate	18.6
4064	County	Onslow	Non-Hispanic American Indian	2016	Rate	0.0
4065	County	Onslow	Other Non-Hispanic	2016	Rate	10.2
4066	County	Onslow	Hispanic	2016	Rate	1.8
4067	County	Onslow	Total	2016	Rate	6.8
4068	County	Onslow	Non-Hispanic White	2017	Number	11.0
4069	County	Onslow	Non-Hispanic White	2017	Rate	4.0
4070	County	Onslow	Non-Hispanic African American	2017	Number	4.0
4071	County	Onslow	Non-Hispanic African American	2017	Rate	7.4
4072	County	Onslow	Non-Hispanic American Indian	2017	Number	0.0
4073	County	Onslow	Non-Hispanic American Indian	2017	Rate	0.0
4074	County	Onslow	Other Non-Hispanic	2017	Number	1.0
4075	County	Onslow	Other Non-Hispanic	2017	Rate	8.8
4076	County	Onslow	Hispanic	2017	Number	2.0
4077	County	Onslow	Hispanic	2017	Rate	3.2
4078	County	Onslow	Total	2017	Number	18.0
4079	County	Onslow	Total	2017	Rate	4.4
4080	County	Orange	Non-Hispanic White	2013	Number	3.0
4081	County	Orange	Non-Hispanic African American	2013	Number	0.0
4082	County	Orange	Non-Hispanic American Indian	2013	Number	0.0
4083	County	Orange	Other Non-Hispanic	2013	Number	1.0
4084	County	Orange	Hispanic	2013	Number	0.0
4085	County	Orange	Total	2013	Number	4.0
4086	County	Orange	Non-Hispanic White	2013	Rate	4.2
4087	County	Orange	Non-Hispanic African American	2013	Rate	0.0
4088	County	Orange	Non-Hispanic American Indian	2013	Rate	0.0
4089	County	Orange	Other Non-Hispanic	2013	Rate	7.8
4090	County	Orange	Hispanic	2013	Rate	0.0
4091	County	Orange	Total	2013	Rate	3.4
4092	County	Orange	Non-Hispanic White	2014	Number	3.0
4093	County	Orange	Non-Hispanic African American	2014	Number	2.0
4094	County	Orange	Non-Hispanic American Indian	2014	Number	0.0
4095	County	Orange	Other Non-Hispanic	2014	Number	0.0
4096	County	Orange	Hispanic	2014	Number	1.0
4097	County	Orange	Total	2014	Number	6.0
4098	County	Orange	Non-Hispanic White	2014	Rate	4.2
4099	County	Orange	Non-Hispanic African American	2014	Rate	10.9
4100	County	Orange	Non-Hispanic American Indian	2014	Rate	0.0
4101	County	Orange	Other Non-Hispanic	2014	Rate	0.0
4102	County	Orange	Hispanic	2014	Rate	5.6
4103	County	Orange	Total	2014	Rate	4.9
4104	County	Orange	Non-Hispanic White	2015	Number	4.0
4105	County	Orange	Non-Hispanic African American	2015	Number	0.0
4106	County	Orange	Non-Hispanic American Indian	2015	Number	0.0
4107	County	Orange	Other Non-Hispanic	2015	Number	0.0
4108	County	Orange	Hispanic	2015	Number	2.0
4109	County	Orange	Total	2015	Number	6.0
4110	County	Orange	Non-Hispanic White	2015	Rate	5.6
4111	County	Orange	Non-Hispanic African American	2015	Rate	0.0
4112	County	Orange	Non-Hispanic American Indian	2015	Rate	0.0
4113	County	Orange	Other Non-Hispanic	2015	Rate	0.0
4114	County	Orange	Hispanic	2015	Rate	11.4
4115	County	Orange	Total	2015	Rate	5.0
4116	County	Orange	Non-Hispanic White	2016	Number	1.0
4117	County	Orange	Non-Hispanic African American	2016	Number	2.0
4118	County	Orange	Non-Hispanic American Indian	2016	Number	0.0
4119	County	Orange	Other Non-Hispanic	2016	Number	0.0
4120	County	Orange	Hispanic	2016	Number	3.0
4121	County	Orange	Total	2016	Number	6.0
4122	County	Orange	Non-Hispanic White	2016	Rate	1.5
4123	County	Orange	Non-Hispanic African American	2016	Rate	13.2
4124	County	Orange	Non-Hispanic American Indian	2016	Rate	0.0
4125	County	Orange	Other Non-Hispanic	2016	Rate	0.0
4126	County	Orange	Hispanic	2016	Rate	15.4
4127	County	Orange	Total	2016	Rate	5.1
4128	County	Orange	Non-Hispanic White	2017	Number	0.0
4129	County	Orange	Non-Hispanic White	2017	Rate	0.0
4130	County	Orange	Non-Hispanic African American	2017	Number	1.0
4131	County	Orange	Non-Hispanic African American	2017	Rate	6.2
4132	County	Orange	Non-Hispanic American Indian	2017	Number	0.0
4133	County	Orange	Non-Hispanic American Indian	2017	Rate	0.0
4134	County	Orange	Other Non-Hispanic	2017	Number	0.0
4135	County	Orange	Other Non-Hispanic	2017	Rate	0.0
4136	County	Orange	Hispanic	2017	Number	0.0
4137	County	Orange	Hispanic	2017	Rate	0.0
4138	County	Orange	Total	2017	Number	1.0
4139	County	Orange	Total	2017	Rate	0.8
4140	County	Pamlico	Non-Hispanic White	2013	Number	1.0
4141	County	Pamlico	Non-Hispanic African American	2013	Number	0.0
4142	County	Pamlico	Non-Hispanic American Indian	2013	Number	0.0
4143	County	Pamlico	Other Non-Hispanic	2013	Number	0.0
4144	County	Pamlico	Hispanic	2013	Number	0.0
4145	County	Pamlico	Total	2013	Number	1.0
4146	County	Pamlico	Non-Hispanic White	2013	Rate	17.2
4147	County	Pamlico	Non-Hispanic African American	2013	Rate	0.0
4148	County	Pamlico	Non-Hispanic American Indian	2013	Rate	0.0
4149	County	Pamlico	Other Non-Hispanic	2013	Rate	0.0
4150	County	Pamlico	Hispanic	2013	Rate	0.0
4151	County	Pamlico	Total	2013	Rate	12.7
4152	County	Pamlico	Non-Hispanic White	2014	Number	1.0
4153	County	Pamlico	Non-Hispanic African American	2014	Number	1.0
4154	County	Pamlico	Non-Hispanic American Indian	2014	Number	0.0
4155	County	Pamlico	Other Non-Hispanic	2014	Number	0.0
4156	County	Pamlico	Hispanic	2014	Number	0.0
4157	County	Pamlico	Total	2014	Number	2.0
4158	County	Pamlico	Non-Hispanic White	2014	Rate	14.3
4159	County	Pamlico	Non-Hispanic African American	2014	Rate	66.7
4160	County	Pamlico	Non-Hispanic American Indian	2014	Rate	0.0
4161	County	Pamlico	Other Non-Hispanic	2014	Rate	0.0
4162	County	Pamlico	Hispanic	2014	Rate	0.0
4163	County	Pamlico	Total	2014	Rate	22.0
4164	County	Pamlico	Non-Hispanic White	2015	Number	0.0
4165	County	Pamlico	Non-Hispanic African American	2015	Number	1.0
4166	County	Pamlico	Non-Hispanic American Indian	2015	Number	0.0
4167	County	Pamlico	Other Non-Hispanic	2015	Number	0.0
4168	County	Pamlico	Hispanic	2015	Number	0.0
4169	County	Pamlico	Total	2015	Number	1.0
4170	County	Pamlico	Non-Hispanic White	2015	Rate	0.0
4171	County	Pamlico	Non-Hispanic African American	2015	Rate	66.7
4172	County	Pamlico	Non-Hispanic American Indian	2015	Rate	0.0
4173	County	Pamlico	Other Non-Hispanic	2015	Rate	0.0
4174	County	Pamlico	Hispanic	2015	Rate	0.0
4175	County	Pamlico	Total	2015	Rate	11.9
4176	County	Pamlico	Non-Hispanic White	2016	Number	0.0
4177	County	Pamlico	Non-Hispanic African American	2016	Number	0.0
4178	County	Pamlico	Non-Hispanic American Indian	2016	Number	0.0
4179	County	Pamlico	Other Non-Hispanic	2016	Number	0.0
4180	County	Pamlico	Hispanic	2016	Number	0.0
4181	County	Pamlico	Total	2016	Number	0.0
4182	County	Pamlico	Non-Hispanic White	2016	Rate	0.0
4183	County	Pamlico	Non-Hispanic African American	2016	Rate	0.0
4184	County	Pamlico	Non-Hispanic American Indian	2016	Rate	0.0
4185	County	Pamlico	Other Non-Hispanic	2016	Rate	0.0
4186	County	Pamlico	Hispanic	2016	Rate	0.0
4187	County	Pamlico	Total	2016	Rate	0.0
4188	County	Pamlico	Non-Hispanic White	2017	Number	1.0
4189	County	Pamlico	Non-Hispanic White	2017	Rate	18.9
4190	County	Pamlico	Non-Hispanic African American	2017	Number	1.0
4191	County	Pamlico	Non-Hispanic African American	2017	Rate	71.4
4192	County	Pamlico	Non-Hispanic American Indian	2017	Number	0.0
4193	County	Pamlico	Non-Hispanic American Indian	2017	Rate	0.0
4194	County	Pamlico	Other Non-Hispanic	2017	Number	0.0
4195	County	Pamlico	Other Non-Hispanic	2017	Rate	0.0
4196	County	Pamlico	Hispanic	2017	Number	0.0
4197	County	Pamlico	Hispanic	2017	Rate	0.0
4198	County	Pamlico	Total	2017	Number	2.0
4199	County	Pamlico	Total	2017	Rate	27.4
4200	County	Pasquotank	Non-Hispanic White	2013	Number	0.0
4201	County	Pasquotank	Non-Hispanic African American	2013	Number	2.0
4202	County	Pasquotank	Non-Hispanic American Indian	2013	Number	0.0
4203	County	Pasquotank	Other Non-Hispanic	2013	Number	0.0
4204	County	Pasquotank	Hispanic	2013	Number	0.0
4205	County	Pasquotank	Total	2013	Number	2.0
4206	County	Pasquotank	Non-Hispanic White	2013	Rate	0.0
4207	County	Pasquotank	Non-Hispanic African American	2013	Rate	11.9
4208	County	Pasquotank	Non-Hispanic American Indian	2013	Rate	0.0
4209	County	Pasquotank	Other Non-Hispanic	2013	Rate	0.0
4210	County	Pasquotank	Hispanic	2013	Rate	0.0
4211	County	Pasquotank	Total	2013	Rate	4.1
4212	County	Pasquotank	Non-Hispanic White	2014	Number	1.0
4213	County	Pasquotank	Non-Hispanic African American	2014	Number	2.0
4214	County	Pasquotank	Non-Hispanic American Indian	2014	Number	0.0
4215	County	Pasquotank	Other Non-Hispanic	2014	Number	0.0
4216	County	Pasquotank	Hispanic	2014	Number	0.0
4217	County	Pasquotank	Total	2014	Number	3.0
4218	County	Pasquotank	Non-Hispanic White	2014	Rate	3.4
4219	County	Pasquotank	Non-Hispanic African American	2014	Rate	9.5
4220	County	Pasquotank	Non-Hispanic American Indian	2014	Rate	0.0
4221	County	Pasquotank	Other Non-Hispanic	2014	Rate	0.0
4222	County	Pasquotank	Hispanic	2014	Rate	0.0
4223	County	Pasquotank	Total	2014	Rate	5.6
4224	County	Pasquotank	Non-Hispanic White	2015	Number	0.0
