GeoArea_FIPS	GeoArea_Name	PZ_Name	WDB_Name	Economic_Measure_Code	Economic_Measure_Name	Data_Period_Business_Key	Estimated_Value	Estimation_Qualifier	Unit_of_Measure_Code	Default_Scale	Data_Period_Type	Data_Period_Name	Data_Period_Begin_Datetime	Calculation_Type
37113	Macon County, NC	Western	Southwestern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		21.698113207547173		PCT	2	YR			Percent
37115	Madison County, NC	Western	Mountain Area	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		27.164502164502164		PCT	2	YR			Percent
37117	Martin County, NC	Northeast	Region Q	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		38.66923818707811		PCT	2	YR			Percent
37111	McDowell County, NC	Northwest	Region C	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		32.59866735007688		PCT	2	YR			Percent
37119	Mecklenburg County, NC	Southwest		FRED_EQFXSUBPRIME0_00000	Total across all Population groups		31.865967339273038		PCT	2	YR			Percent
37121	Mitchell County, NC	Northwest	High Country	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		24.70414201183432		PCT	2	YR			Percent
37123	Montgomery County, NC	South Central	Regional Partnership	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		31.795386158475427		PCT	2	YR			Percent
37125	Moore County, NC	South Central	Regional Partnership	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		21.38964577656676		PCT	2	YR			Percent
37127	Nash County, NC	North Central	Turning Point	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		38.698630136986296		PCT	2	YR			Percent
37129	New Hanover County, NC	Southeast	Cape Fear	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		26.112448958224267		PCT	2	YR			Percent
37131	Northampton County, NC	Northeast	Turning Point	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		40.09060022650057		PCT	2	YR			Percent
37133	Onslow County, NC	Southeast	Eastern Carolina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		36.471861471861466		PCT	2	YR			Percent
37135	Orange County, NC	North Central	Regional Partnership	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		18.737079496335284		PCT	2	YR			Percent
37137	Pamlico County, NC	Southeast	Eastern Carolina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		23.339317773788157		PCT	2	YR			Percent
37139	Pasquotank County, NC	Northeast	Northeastern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		37.117647058823536		PCT	2	YR			Percent
37141	Pender County, NC	Southeast	Cape Fear	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		28.85311871227364		PCT	2	YR			Percent
37143	Perquimans County, NC	Northeast	Northeastern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		31.657355679702054		PCT	2	YR			Percent
37145	Person County, NC	North Central	Kerr-Tar	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		33.83364602876798		PCT	2	YR			Percent
37147	Pitt County, NC	Northeast	Region Q	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		38.11354228267298		PCT	2	YR			Percent
37149	Polk County, NC	Western	Region C	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		19.466975666280423		PCT	2	YR			Percent
37151	Randolph County, NC	Piedmont-Triad	Regional Partnership	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		30.81405312767781		PCT	2	YR			Percent
37153	Richmond County, NC	South Central	Lumber River	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		42.5615763546798		PCT	2	YR			Percent
37155	Robeson County, NC			FRED_EQFXSUBPRIME0_00000	Total across all Population groups		43.88773388773389		PCT	2	YR			Percent
37157	Rockingham County, NC	Piedmont-Triad	Northwest Piedmont	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		33.34162108403779		PCT	2	YR			Percent
37159	Rowan County, NC	Southwest	Centralina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		33.171206225680926		PCT	2	YR			Percent
37161	Rutherford County, NC	Western	Region C	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		32.12972250083584		PCT	2	YR			Percent
37163	Sampson County, NC	South Central	Triangle South	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		37.987679671457904		PCT	2	YR			Percent
37165	Scotland County, NC	South Central	Lumber River	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		46.385110952040094		PCT	2	YR			Percent
37167	Stanly County, NC	Southwest		FRED_EQFXSUBPRIME0_00000	Total across all Population groups		31.840607210626192		PCT	2	YR			Percent
37169	Stokes County, NC	Piedmont-Triad	Northwest Piedmont	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		28.144654088050316		PCT	2	YR			Percent
37171	Surry County, NC	Piedmont-Triad	Northwest Piedmont	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		27.290076335877856		PCT	2	YR			Percent
37173	Swain County, NC	Western	Southwestern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		37.466666666666654		PCT	2	YR			Percent
37175	Transylvania County, NC	Western	Mountain Area	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		20.9351011863224		PCT	2	YR			Percent
37177	Tyrrell County, NC	Northeast	Northeastern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		38.095238095238095		PCT	2	YR			Percent
37179	Union County, NC	Southwest	Centralina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		26.03433098591549		PCT	2	YR			Percent
37181	Vance County, NC	North Central	Kerr-Tar	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		44.90666666666666		PCT	2	YR			Percent
37183	Wake County, NC	North Central	Capital Area	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		24.26793813234097		PCT	2	YR			Percent
37185	Warren County, NC	North Central	Kerr-Tar	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		36.351706036745405		PCT	2	YR			Percent
37187	Washington County, NC	Northeast	Northeastern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		37.943262411347526		PCT	2	YR			Percent
37189	Watauga County, NC	Northwest	High Country	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		19.95359628770301		PCT	2	YR			Percent
37191	Wayne County, NC	Southeast	Eastern Carolina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		35.832659660468885		PCT	2	YR			Percent
37193	Wilkes County, NC	Northwest	High Country	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		28.968673002463927		PCT	2	YR			Percent
37195	Wilson County, NC	North Central	Turning Point	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		38.78316032295271		PCT	2	YR			Percent
37197	Yadkin County, NC	Piedmont-Triad	Northwest Piedmont	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		26.21912602913236		PCT	2	YR			Percent
37199	Yancey County, NC	Northwest	High Country	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		23.243933588761177		PCT	2	YR			Percent
37001	Alamance County, NC	Piedmont-Triad	Regional Partnership	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		30.436063641720686		PCT	2	YR			Percent
37003	Alexander County, NC	Northwest	Western Piedmont	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		28.22417285617826		PCT	2	YR			Percent
37005	Alleghany County, NC	Northwest	High Country	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		20.55084745762712		PCT	2	YR			Percent
37007	Anson County, NC	Southwest	Centralina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		44.555444555444566		PCT	2	YR			Percent
37009	Ashe County, NC	Northwest	High Country	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		20.659722222222218		PCT	2	YR			Percent
37011	Avery County, NC	Northwest	High Country	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		21.407185628742518		PCT	2	YR			Percent
37013	Beaufort County, NC	Northeast	Region Q	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		31.88957639219419		PCT	2	YR			Percent
37015	Bertie County, NC	Northeast	Region Q	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		44.202066590126286		PCT	2	YR			Percent
37017	Bladen County, NC	South Central	Lumber River	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		40.4104183109708		PCT	2	YR			Percent
37019	Brunswick County, NC	Southeast	Cape Fear	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		22.61198945981555		PCT	2	YR			Percent
37021	Buncombe County, NC	Western	Mountain Area	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		23.323236694071827		PCT	2	YR			Percent
37023	Burke County, NC	Northwest	Western Piedmont	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		29.918141008714024		PCT	2	YR			Percent
37025	Cabarrus County, NC	Southwest	Centralina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		30.447899744720353		PCT	2	YR			Percent
37027	Caldwell County, NC	Northwest	Western Piedmont	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		31.899538106235568		PCT	2	YR			Percent
37029	Camden County, NC	Northeast	Northeastern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		23.97408207343413		PCT	2	YR			Percent
37031	Carteret County, NC	Southeast	Eastern Carolina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		21.693954659949625		PCT	2	YR			Percent
37033	Caswell County, NC	Piedmont-Triad	Kerr-Tar	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		32.700892857142854		PCT	2	YR			Percent
37035	Catawba County, NC	Northwest	Western Piedmont	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		28.918764302059497		PCT	2	YR			Percent
37037	Chatham County, NC	North Central	Triangle South	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		19.134827912851282		PCT	2	YR			Percent
37039	Cherokee County, NC	Western	Southwestern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		25.521267723102582		PCT	2	YR			Percent
37041	Chowan County, NC	Northeast	Northeastern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		33.33333333333333		PCT	2	YR			Percent
37043	Clay County, NC	Western	Southwestern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		20.866141732283467		PCT	2	YR			Percent
37045	Cleveland County, NC	Southwest	Region C	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		32.877633348274315		PCT	2	YR			Percent
37047	Columbus County, NC	South Central	Cape Fear	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		40.25239338555265		PCT	2	YR			Percent
37049	Craven County, NC	Southeast	Eastern Carolina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		29.202733485193626		PCT	2	YR			Percent
37051	Cumberland County, NC	South Central	Cumberland County	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		41.166766646670666		PCT	2	YR			Percent
37053	Currituck County, NC	Northeast	Northeastern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		26.69527896995708		PCT	2	YR			Percent
37055	Dare County, NC	Northeast	Northeastern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		19.173363949483356		PCT	2	YR			Percent
37057	Davidson County, NC	Piedmont-Triad	DavidsonWorks, Inc.	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		30.64167267483778		PCT	2	YR			Percent
37059	Davie County, NC	Piedmont-Triad	Northwest Piedmont	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		23.71995820271682		PCT	2	YR			Percent
37061	Duplin County, NC	Southeast	Eastern Carolina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		36.92543411644535		PCT	2	YR			Percent
37063	Durham County, NC	North Central	Durham	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		28.305278640300703		PCT	2	YR			Percent
37065	Edgecombe County, NC	North Central	Turning Point	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		45.53529686769519		PCT	2	YR			Percent
37067	Forsyth County, NC	Piedmont-Triad	Northwest Piedmont	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		30.04804570834956		PCT	2	YR			Percent
37069	Franklin County, NC	North Central	Kerr-Tar	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		34.977578475336315		PCT	2	YR			Percent
37071	Gaston County, NC	Southwest	Gaston County	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		33.85777869785736		PCT	2	YR			Percent
37073	Gates County, NC	Northeast	Northeastern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		31.10236220472441		PCT	2	YR			Percent
37075	Graham County, NC	Western	Southwestern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		30.791788856304983		PCT	2	YR			Percent
37077	Granville County, NC	North Central	Kerr-Tar	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		32.71186440677966		PCT	2	YR			Percent
37079	Greene County, NC	Southeast	Eastern Carolina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		38.294797687861276		PCT	2	YR			Percent
37081	Guilford County, NC	Piedmont-Triad	Greensboro/High Point/Guilford	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		32.370076905150306		PCT	2	YR			Percent
37083	Halifax County, NC	Northeast	Turning Point	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		41.98746642793196		PCT	2	YR			Percent
37085	Harnett County, NC	North Central	Triangle South	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		35.48795944233207		PCT	2	YR			Percent
37087	Haywood County, NC	Western	Southwestern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		25.393917185782342		PCT	2	YR			Percent
37089	Henderson County, NC	Western	Mountain Area	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		20.720188902007088		PCT	2	YR			Percent
37091	Hertford County, NC	Northeast	Region Q	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		39.650872817955104		PCT	2	YR			Percent
37093	Hoke County, NC	South Central	Lumber River	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		41.7283950617284		PCT	2	YR			Percent
37095	Hyde County, NC	Northeast	Northeastern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		26.6304347826087		PCT	2	YR			Percent
37097	Iredell County, NC	Southwest	Centralina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		27.814745807825393		PCT	2	YR			Percent
37099	Jackson County, NC	Western	Southwestern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		25.12144344205413		PCT	2	YR			Percent
37101	Johnston County, NC	North Central		FRED_EQFXSUBPRIME0_00000	Total across all Population groups		32.07665330661323		PCT	2	YR			Percent
37103	Jones County, NC	Southeast	Eastern Carolina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		31.11111111111111		PCT	2	YR			Percent
37105	Lee County, NC	North Central	Triangle South	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		31.532258064516128		PCT	2	YR			Percent
37107	Lenoir County, NC	Southeast	Eastern Carolina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		38.67845117845117		PCT	2	YR			Percent
37109	Lincoln County, NC	Southwest	Centralina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		27.232025283118247		PCT	2	YR			Percent
37113	Macon County, NC	Western	Southwestern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		21.527777777777782		PCT	2	YR			Percent
37115	Madison County, NC	Western	Mountain Area	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		26.082251082251087		PCT	2	YR			Percent
37117	Martin County, NC	Northeast	Region Q	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		38.51417399804497		PCT	2	YR			Percent
37111	McDowell County, NC	Northwest	Region C	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		31.850715746421265		PCT	2	YR			Percent
37119	Mecklenburg County, NC	Southwest		FRED_EQFXSUBPRIME0_00000	Total across all Population groups		31.10066498509516		PCT	2	YR			Percent
37121	Mitchell County, NC	Northwest	High Country	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		25.073746312684364		PCT	2	YR			Percent
37123	Montgomery County, NC	South Central	Regional Partnership	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		32.497492477432296		PCT	2	YR			Percent
37125	Moore County, NC	South Central	Regional Partnership	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		20.620892816678		PCT	2	YR			Percent
37127	Nash County, NC	North Central	Turning Point	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		37.81180538404544		PCT	2	YR			Percent
37129	New Hanover County, NC	Southeast	Cape Fear	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		25.356244761106453		PCT	2	YR			Percent
37131	Northampton County, NC	Northeast	Turning Point	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		39.63344788087056		PCT	2	YR			Percent
37133	Onslow County, NC	Southeast	Eastern Carolina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		35.7123473541384		PCT	2	YR			Percent
37135	Orange County, NC	North Central	Regional Partnership	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		17.702626109956547		PCT	2	YR			Percent
37137	Pamlico County, NC	Southeast	Eastern Carolina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		23.963963963963966		PCT	2	YR			Percent
37139	Pasquotank County, NC	Northeast	Northeastern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		36.41720683559222		PCT	2	YR			Percent
