	GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
7352	" ""37121"""	Mitchell, NC	5.0	CAINC6N	1401.0	561	    Administrative and support services	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	4866	(D)	(D)	(D)	(D)	3736
7353	" ""37121"""	Mitchell, NC	5.0	CAINC6N	1402.0	562	    Waste management and remediation services	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	3166	(D)	(D)	(D)	(D)	0
7354	" ""37121"""	Mitchell, NC	5.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	1919	2377	2598	3031	3390	3579	3795	4385	4944	5219	4948	4975	4592	5239	5912	5986	5313
7355	" ""37121"""	Mitchell, NC	5.0	CAINC6N	1600.0	62	   Health care and social assistance	Thousands of dollars	22579	23999	24906	25041	28266	31003	36223	36674	37196	38896	38476	36890	40470	37444	32570	35650	36157
7356	" ""37121"""	Mitchell, NC	5.0	CAINC6N	1601.0	621	    Ambulatory health care services	Thousands of dollars	4501	4653	(D)	5635	7579	8841	9111	9064	8120	8469	8212	11310	12524	12123	11389	12685	14138
7357	" ""37121"""	Mitchell, NC	5.0	CAINC6N	1602.0	622	    Hospitals	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
7358	" ""37121"""	Mitchell, NC	5.0	CAINC6N	1603.0	623	    Nursing and residential care facilities	Thousands of dollars	(D)	(D)	(D)	3809	3957	4249	4556	4500	(D)	(D)	(D)	(D)	5389	5705	5783	6135	5430
7359	" ""37121"""	Mitchell, NC	5.0	CAINC6N	1604.0	624	    Social assistance	Thousands of dollars	3348	3582	3895	(D)	(D)	(D)	(D)	(D)	2942	3125	3131	(D)	(D)	(D)	(D)	(D)	(D)
7360	" ""37121"""	Mitchell, NC	5.0	CAINC6N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	900	1005	1129	1415	1488	1394	(D)	(D)	(D)	(D)	(D)	512	451	384	(D)	(D)	(D)
7361	" ""37121"""	Mitchell, NC	5.0	CAINC6N	1701.0	711	    Performing arts, spectator sports, and related industries	Thousands of dollars	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
7362	" ""37121"""	Mitchell, NC	5.0	CAINC6N	1702.0	712	    Museums, historical sites, and similar institutions	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	(D)	(D)	(D)	(D)	0	0
7363	" ""37121"""	Mitchell, NC	5.0	CAINC6N	1703.0	713	    Amusement, gambling, and recreation industries	Thousands of dollars	900	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
7364	" ""37121"""	Mitchell, NC	5.0	CAINC6N	1800.0	72	   Accommodation and food services	Thousands of dollars	3114	2581	2867	4191	4111	4057	(D)	(D)	(D)	(D)	(D)	5034	5320	5681	(D)	(D)	(D)
7365	" ""37121"""	Mitchell, NC	5.0	CAINC6N	1801.0	721	    Accommodation	Thousands of dollars	838	741	645	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	559	563	586	(D)	(D)	(D)
7366	" ""37121"""	Mitchell, NC	5.0	CAINC6N	1802.0	722	    Food services and drinking places	Thousands of dollars	2276	1840	2222	(D)	(D)	(D)	(D)	3669	3917	3988	4292	4475	4757	5095	5435	5718	5976
7367	" ""37121"""	Mitchell, NC	5.0	CAINC6N	1900.0	81	   Other services (except government and government enterprises)	Thousands of dollars	6738	7174	7151	6417	6114	6449	6613	7142	7981	7958	9068	9021	8560	9062	9434	8623	12691
7368	" ""37121"""	Mitchell, NC	5.0	CAINC6N	1901.0	811	    Repair and maintenance	Thousands of dollars	2039	2105	1734	981	797	858	852	1186	1907	1888	3049	2758	2107	2252	2417	1855	5834
7369	" ""37121"""	Mitchell, NC	5.0	CAINC6N	1902.0	812	    Personal and laundry services	Thousands of dollars	973	850	836	739	747	708	605	615	(D)	781	805	861	1047	1028	1015	942	934
7370	" ""37121"""	Mitchell, NC	5.0	CAINC6N	1903.0	813	    Religious, grantmaking, civic, professional, and similar organizations	Thousands of dollars	3333	3841	4170	4265	4145	4443	4689	4857	4950	4913	4823	5022	5012	5339	5557	5412	5540
7371	" ""37121"""	Mitchell, NC	5.0	CAINC6N	1904.0	814	    Private households	Thousands of dollars	393	378	411	432	425	440	467	484	(D)	376	391	380	394	443	445	414	383
7372	" ""37121"""	Mitchell, NC	5.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	45416	47530	48707	50546	51958	52741	54108	57286	56938	57655	55125	53311	53128	51813	50814	49671	50192
7373	" ""37121"""	Mitchell, NC	5.0	CAINC6N	2001.0	...	   Federal civilian	Thousands of dollars	2718	2651	2693	3054	3216	3184	3199	3352	3464	4094	3767	3515	3417	3457	2947	2864	2855
7374	" ""37121"""	Mitchell, NC	5.0	CAINC6N	2002.0	...	   Military	Thousands of dollars	578	787	1163	1159	1276	1225	1263	1411	1542	1469	1412	1287	1206	1114	1033	1048	1016
7375	" ""37121"""	Mitchell, NC	5.0	CAINC6N	2010.0	...	   State and local	Thousands of dollars	42120	44092	44851	46333	47466	48332	49646	52523	51932	52092	49946	48509	48505	47242	46834	45759	46321
7376	" ""37121"""	Mitchell, NC	5.0	CAINC6N	2011.0	...	    State government	Thousands of dollars	13537	14477	14365	15767	16325	16844	17687	18481	17234	16781	15743	15264	15626	14935	15533	15169	15015
7377	" ""37121"""	Mitchell, NC	5.0	CAINC6N	2012.0	...	    Local government	Thousands of dollars	28583	29615	30486	30566	31141	31488	31959	34042	34698	35311	34203	33245	32879	32307	31301	30590	31306
7378	" ""37123"""	Montgomery, NC	5.0	CAINC6N	1.0	...	Compensation of employees (thousands of dollars) 1/	Thousands of dollars	358861	366296	365040	396243	408548	411260	409290	395951	359884	367691	370253	387395	411112	426798	446084	452224	474880
7379	" ""37123"""	Montgomery, NC	5.0	CAINC6N	5.0	...	 Wages and salaries	Thousands of dollars	290856	296034	291120	315230	322601	325017	322093	311488	281822	287779	292539	304035	324898	333731	351096	359951	379168
7380	" ""37123"""	Montgomery, NC	5.0	CAINC6N	6.0	...	 Supplements to wages and salaries	Thousands of dollars	68005	70262	73920	81013	85947	86243	87197	84463	78062	79912	77714	83360	86214	93067	94988	92273	95712
7381	" ""37123"""	Montgomery, NC	5.0	CAINC6N	7.0	...	  Employer contributions for employee pension and insurance funds 2/	Thousands of dollars	44322	47764	50472	56187	59790	60247	61510	59526	55250	56678	53724	57994	59030	64657	65235	63327	66550
7382	" ""37123"""	Montgomery, NC	5.0	CAINC6N	8.0	...	  Employer contributions for government social insurance	Thousands of dollars	23683	22498	23448	24826	26157	25996	25687	24937	22812	23234	23990	25366	27184	28410	29753	28946	29162
7383	" ""37123"""	Montgomery, NC	5.0	CAINC6N	9.0	...	Average compensation per job (dollars) 3/	Dollars	29821	31074	32801	34716	36478	37432	38348	39296	38995	40049	40088	41287	41848	43343	44184	44432	46429
7384	" ""37123"""	Montgomery, NC	5.0	CAINC6N	81.0	111-112	 Farm compensation	Thousands of dollars	1835	2313	2227	2506	2559	2993	3916	3778	3323	2702	3474	4465	4638	4606	4507	5302	5424
7385	" ""37123"""	Montgomery, NC	5.0	CAINC6N	82.0	...	 Nonfarm compensation	Thousands of dollars	357026	363983	362813	393737	405989	408267	405374	392173	356561	364989	366779	382930	406474	422192	441577	446922	469456
7386	" ""37123"""	Montgomery, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	288437	294549	291292	317539	324512	322578	315807	299688	266089	276689	280533	298389	320415	337136	352111	355099	376670
7387	" ""37123"""	Montgomery, NC	5.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	5176	(D)	(D)	(D)	(D)	(D)	(D)	6988	7193	7559
7388	" ""37123"""	Montgomery, NC	5.0	CAINC6N	101.0	113	    Forestry and logging	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	3431	(D)	(D)	(D)	3283	3683	4517	(D)	(D)	(D)
7389	" ""37123"""	Montgomery, NC	5.0	CAINC6N	102.0	114	    Fishing, hunting and trapping	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7390	" ""37123"""	Montgomery, NC	5.0	CAINC6N	103.0	115	    Support activities for agriculture and forestry	Thousands of dollars	867	1055	1203	1402	1249	1601	1669	1745	1894	1788	1866	(D)	(D)	(D)	(D)	(D)	(D)
7391	" ""37123"""	Montgomery, NC	5.0	CAINC6N	200.0	21	   Mining, quarrying, and oil and gas extraction	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	711	(D)	(D)	(D)	(D)	(D)	(D)	0	0	0
7392	" ""37123"""	Montgomery, NC	5.0	CAINC6N	201.0	211	    Oil and gas extraction	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7393	" ""37123"""	Montgomery, NC	5.0	CAINC6N	202.0	212	    Mining (except oil and gas)	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	0	0	0
7394	" ""37123"""	Montgomery, NC	5.0	CAINC6N	203.0	213	    Support activities for mining	Thousands of dollars	0	0	0	0	0	0	(D)	(D)	0	0	0	0	0	0	0	0	0
7395	" ""37123"""	Montgomery, NC	5.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)
7396	" ""37123"""	Montgomery, NC	5.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	23160	22492	19786	18091	19393	19603	19044	17350	13239	12967	12564	14548	16899	18899	22440	22492	25209
7397	" ""37123"""	Montgomery, NC	5.0	CAINC6N	401.0	236	    Construction of buildings	Thousands of dollars	13451	14457	12168	9428	9594	9670	9298	7948	5416	(D)	4596	(D)	6801	7490	(D)	(D)	(D)
7398	" ""37123"""	Montgomery, NC	5.0	CAINC6N	402.0	237	    Heavy and civil engineering construction	Thousands of dollars	325	140	161	229	196	121	130	107	414	(D)	174	(D)	0	0	(D)	(D)	(D)
7399	" ""37123"""	Montgomery, NC	5.0	CAINC6N	403.0	238	    Specialty trade contractors	Thousands of dollars	9384	7895	7457	8434	9603	9812	9616	9295	7409	7415	7794	9283	10098	11409	13613	13148	14316
7400	" ""37123"""	Montgomery, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	163397	163161	154527	172921	176397	164702	145687	134455	108882	117427	116876	124747	134941	147227	156862	155289	166637
7401	" ""37123"""	Montgomery, NC	5.0	CAINC6N	510.0	321,327-339	    Durable goods manufacturing	Thousands of dollars	74019	84402	91288	110035	123048	118664	108448	102251	79028	85634	88758	96228	98364	104843	114960	113420	127702
7402	" ""37123"""	Montgomery, NC	5.0	CAINC6N	511.0	321	     Wood product manufacturing	Thousands of dollars	26496	31656	36239	44790	55189	54709	51479	48712	39631	41025	42737	47413	53375	57647	61083	63928	66455
7403	" ""37123"""	Montgomery, NC	5.0	CAINC6N	512.0	327	     Nonmetallic mineral product manufacturing	Thousands of dollars	818	857	872	1248	1562	1909	1755	1563	1488	1201	994	1136	939	(D)	1096	(D)	(D)
7404	" ""37123"""	Montgomery, NC	5.0	CAINC6N	513.0	331	     Primary metal manufacturing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	18094	(D)	(D)	(D)	(D)	(D)	(D)	(D)
7405	" ""37123"""	Montgomery, NC	5.0	CAINC6N	514.0	332	     Fabricated metal product manufacturing	Thousands of dollars	2864	3473	2984	3494	4448	4803	5294	(D)	(D)	(D)	(D)	(D)	(D)	5891	(D)	6794	6946
7406	" ""37123"""	Montgomery, NC	5.0	CAINC6N	515.0	333	     Machinery manufacturing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	1094	2408	2556
7407	" ""37123"""	Montgomery, NC	5.0	CAINC6N	516.0	334	     Computer and electronic product manufacturing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	0	0	0	0	0	0	0
7408	" ""37123"""	Montgomery, NC	5.0	CAINC6N	517.0	335	     Electrical equipment, appliance, and component manufacturing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	0	0	0	0	0	0	0
7409	" ""37123"""	Montgomery, NC	5.0	CAINC6N	518.0	3361-3363	     Motor vehicles, bodies and trailers, and parts manufacturing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	0	0	0	0	0	0	0	0	(D)
7410	" ""37123"""	Montgomery, NC	5.0	CAINC6N	519.0	3364-3369	     Other transportation equipment manufacturing	Thousands of dollars	0	0	0	0	0	0	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
7411	" ""37123"""	Montgomery, NC	5.0	CAINC6N	521.0	337	     Furniture and related product manufacturing	Thousands of dollars	28658	29874	30367	33877	32562	28671	26748	22317	18992	17489	16062	16625	16765	17291	18463	19108	20025
7412	" ""37123"""	Montgomery, NC	5.0	CAINC6N	522.0	339	     Miscellaneous manufacturing	Thousands of dollars	0	0	0	0	0	(D)	(D)	(D)	(D)	0	0	0	0	0	0	0	0
7413	" ""37123"""	Montgomery, NC	5.0	CAINC6N	530.0	311-316,322-326	    Nondurable goods manufacturing	Thousands of dollars	89378	78759	63239	62886	53349	46038	37239	32204	29854	31793	28118	28519	36577	42384	41902	41869	38935
7414	" ""37123"""	Montgomery, NC	5.0	CAINC6N	531.0	311	     Food manufacturing	Thousands of dollars	0	0	0	0	0	0	0	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)	5822	(D)
7415	" ""37123"""	Montgomery, NC	5.0	CAINC6N	532.0	312	     Beverage and tobacco product manufacturing	Thousands of dollars	(D)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7416	" ""37123"""	Montgomery, NC	5.0	CAINC6N	533.0	313	     Textile mills	Thousands of dollars	27351	24357	14245	11391	9305	8335	7219	5420	4123	4391	2953	2189	2368	2686	2251	2246	2640
7417	" ""37123"""	Montgomery, NC	5.0	CAINC6N	534.0	314	     Textile product mills	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	7461	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
7418	" ""37123"""	Montgomery, NC	5.0	CAINC6N	535.0	315	     Apparel manufacturing	Thousands of dollars	42754	32805	27865	30302	22557	17986	10283	6920	7131	7314	2968	4090	4645	5714	5400	5250	5724
7419	" ""37123"""	Montgomery, NC	5.0	CAINC6N	536.0	316	     Leather and allied product manufacturing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
7420	" ""37123"""	Montgomery, NC	5.0	CAINC6N	537.0	322	     Paper manufacturing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
7421	" ""37123"""	Montgomery, NC	5.0	CAINC6N	538.0	323	     Printing and related support activities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	2474	(D)	(D)
7422	" ""37123"""	Montgomery, NC	5.0	CAINC6N	539.0	324	     Petroleum and coal products manufacturing	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7423	" ""37123"""	Montgomery, NC	5.0	CAINC6N	541.0	325	     Chemical manufacturing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
7424	" ""37123"""	Montgomery, NC	5.0	CAINC6N	542.0	326	     Plastics and rubber products manufacturing	Thousands of dollars	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
7425	" ""37123"""	Montgomery, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	6222	7550	7290	6810	8500	9734	15188	10211	9163	10573	10617	10888	9166	8474	7635	9930	9408
7426	" ""37123"""	Montgomery, NC	5.0	CAINC6N	700.0	44-45	   Retail trade	Thousands of dollars	25193	22105	22269	22574	22720	23891	24246	24208	23491	23283	23920	24598	25861	27296	27858	26645	28854
7427	" ""37123"""	Montgomery, NC	5.0	CAINC6N	701.0	441	    Motor vehicle and parts dealers	Thousands of dollars	3296	3088	3079	2778	2825	3019	3111	2896	2955	3668	4168	4844	5645	6506	6929	6309	5694
7428	" ""37123"""	Montgomery, NC	5.0	CAINC6N	702.0	442	    Furniture and home furnishings stores	Thousands of dollars	681	685	724	921	989	1020	1361	1485	1574	1442	1451	1273	1197	1130	1128	1269	1577
7429	" ""37123"""	Montgomery, NC	5.0	CAINC6N	703.0	443	    Electronics and appliance stores	Thousands of dollars	476	569	509	550	(D)	1167	1471	1327	1051	153	147	(D)	(D)	(D)	(D)	(D)	(D)
7430	" ""37123"""	Montgomery, NC	5.0	CAINC6N	704.0	444	    Building material and garden equipment and supplies dealers	Thousands of dollars	729	1655	1678	1538	1630	1638	1733	1415	1233	1166	1197	1252	1336	1532	1329	1351	1675
7431	" ""37123"""	Montgomery, NC	5.0	CAINC6N	705.0	445	    Food and beverage stores	Thousands of dollars	4273	4141	3103	3086	3103	3189	3251	(D)	3391	3297	3106	3417	3493	3700	(D)	2652	(D)
7432	" ""37123"""	Montgomery, NC	5.0	CAINC6N	706.0	446	    Health and personal care stores	Thousands of dollars	2105	2200	2448	2671	2817	2698	2786	2590	2074	1993	1929	1861	1919	1593	1873	1751	1689
7433	" ""37123"""	Montgomery, NC	5.0	CAINC6N	707.0	447	    Gasoline stations	Thousands of dollars	2471	2200	2909	2368	2197	2360	2221	2112	2324	2537	2373	2341	2286	2255	2085	1965	3418
7434	" ""37123"""	Montgomery, NC	5.0	CAINC6N	708.0	448	    Clothing and clothing accessories stores	Thousands of dollars	166	159	124	194	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
7435	" ""37123"""	Montgomery, NC	5.0	CAINC6N	709.0	451	    Sporting goods, hobby, musical instrument, and book stores	Thousands of dollars	480	604	608	646	758	(D)	836	1648	1598	1329	1527	1624	1802	2109	2101	1757	(D)
7436	" ""37123"""	Montgomery, NC	5.0	CAINC6N	711.0	452	    General merchandise stores	Thousands of dollars	4295	4536	4888	5490	5628	6020	6141	6051	(D)	(D)	(D)	(D)	(D)	(D)	6913	7458	7765
7437	" ""37123"""	Montgomery, NC	5.0	CAINC6N	712.0	453	    Miscellaneous store retailers	Thousands of dollars	3577	312	231	241	168	172	(D)	148	54	164	68	41	71	42	(D)	(D)	(D)
7438	" ""37123"""	Montgomery, NC	5.0	CAINC6N	713.0	454	    Nonstore retailers	Thousands of dollars	2644	1956	1968	2091	2262	1650	864	858	913	1784	1953	1971	1928	1766	1850	2000	2316
7439	" ""37123"""	Montgomery, NC	5.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	2591	5047	5859	6351	5419	6509	6450	7198	6458	7036	(D)	(D)	(D)	(D)	(D)	(D)	(D)
7440	" ""37123"""	Montgomery, NC	5.0	CAINC6N	801.0	481	    Air transportation	Thousands of dollars	0	0	0	0	0	0	0	0	0	(D)	(D)	(D)	(D)	0	0	0	0
7441	" ""37123"""	Montgomery, NC	5.0	CAINC6N	802.0	482	    Rail transportation	Thousands of dollars	675	893	1313	1415	1547	2136	2519	3391	3849	4405	(D)	(D)	(D)	(D)	6864	6620	6727
7442	" ""37123"""	Montgomery, NC	5.0	CAINC6N	803.0	483	    Water transportation	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7443	" ""37123"""	Montgomery, NC	5.0	CAINC6N	804.0	484	    Truck transportation	Thousands of dollars	(D)	3399	3653	3946	(D)	(D)	(D)	2095	1158	1206	3918	3822	4151	4173	4131	3737	4101
7444	" ""37123"""	Montgomery, NC	5.0	CAINC6N	805.0	485	    Transit and ground passenger transportation	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7445	" ""37123"""	Montgomery, NC	5.0	CAINC6N	806.0	486	    Pipeline transportation	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7446	" ""37123"""	Montgomery, NC	5.0	CAINC6N	807.0	487	    Scenic and sightseeing transportation	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7447	" ""37123"""	Montgomery, NC	5.0	CAINC6N	808.0	488	    Support activities for transportation	Thousands of dollars	(D)	(D)	(D)	(D)	0	0	0	(D)	(D)	(D)	(D)	0	0	0	0	0	0
7448	" ""37123"""	Montgomery, NC	5.0	CAINC6N	809.0	492	    Couriers and messengers	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7449	" ""37123"""	Montgomery, NC	5.0	CAINC6N	811.0	493	    Warehousing and storage	Thousands of dollars	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
7450	" ""37123"""	Montgomery, NC	5.0	CAINC6N	900.0	51	   Information	Thousands of dollars	1671	(D)	2753	(D)	(D)	(D)	3629	3167	3112	(D)	(D)	(D)	(D)	(D)	1957	(D)	(D)
7451	" ""37123"""	Montgomery, NC	5.0	CAINC6N	901.0	511	    Publishing industries (except Internet)	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
7452	" ""37123"""	Montgomery, NC	5.0	CAINC6N	902.0	512	    Motion picture and sound recording industries	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7453	" ""37123"""	Montgomery, NC	5.0	CAINC6N	903.0	515	    Broadcasting (except Internet)	Thousands of dollars	(D)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7454	" ""37123"""	Montgomery, NC	5.0	CAINC6N	904.0	516	    Internet publishing and broadcasting 4/	Thousands of dollars	0	0	0	0	0	0	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)
7455	" ""37123"""	Montgomery, NC	5.0	CAINC6N	905.0	517	    Telecommunications	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
7456	" ""37123"""	Montgomery, NC	5.0	CAINC6N	906.0	518	    Data processing, hosting, and related services	Thousands of dollars	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
7457	" ""37123"""	Montgomery, NC	5.0	CAINC6N	907.0	519	    Other information services 4/	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	(D)	(D)	(D)	(D)
7458	" ""37123"""	Montgomery, NC	5.0	CAINC6N	1000.0	52	   Finance and insurance	Thousands of dollars	9408	5704	5728	5527	6107	6624	6825	7192	7066	7239	7511	7985	8233	8410	8616	8109	11050
7459	" ""37123"""	Montgomery, NC	5.0	CAINC6N	1001.0	521	    Monetary Authorities-central bank	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7460	" ""37123"""	Montgomery, NC	5.0	CAINC6N	1002.0	522	    Credit intermediation and related activities	Thousands of dollars	7963	3966	4215	4266	4796	5259	5392	5667	5481	5565	5679	6047	6206	6151	6325	6566	6395
7461	" ""37123"""	Montgomery, NC	5.0	CAINC6N	1003.0	523	    Securities, commodity contracts, and other financial investments and related activities	Thousands of dollars	0	(D)	(D)	(D)	(D)	(D)	(D)	0	0	0	0	(D)	(D)	(D)	(D)	(D)	(D)
7462	" ""37123"""	Montgomery, NC	5.0	CAINC6N	1004.0	524	    Insurance carriers and related activities	Thousands of dollars	1445	(D)	(D)	(D)	(D)	(D)	(D)	1525	1585	1674	1832	(D)	(D)	(D)	(D)	(D)	(D)
7463	" ""37123"""	Montgomery, NC	5.0	CAINC6N	1005.0	525	    Funds, trusts, and other financial vehicles	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7464	" ""37123"""	Montgomery, NC	5.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	621	613	487	644	412	534	521	372	798	386	346	(D)	(D)	(D)	517	(D)	(D)
