	GeoArea_FIPS	GeoArea_Name	PZ_Name	WDB_Name	Economic_Measure_Code	Economic_Measure_Name	Data_Period_Business_Key	Estimated_Value	Estimation_Qualifier	Unit_of_Measure_Code	Default_Scale	Data_Period_Type	Data_Period_Name	Data_Period_Begin_Datetime	Calculation_Type
6375	37151	Randolph County, NC	Piedmont-Triad	Regional Partnership	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		38.42224744608399		PCT	2	YR			Percent
6376	37153	Richmond County, NC	South Central	Lumber River	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		47.84022294472828		PCT	2	YR			Percent
6377	37155	Robeson County, NC			FRED_EQFXSUBPRIME0_00000	Total across all Population groups		51.325955314261854		PCT	2	YR			Percent
6378	37157	Rockingham County, NC	Piedmont-Triad	Northwest Piedmont	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		39.92869875222817		PCT	2	YR			Percent
6379	37159	Rowan County, NC	Southwest	Centralina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		40.97508514070622		PCT	2	YR			Percent
6380	37161	Rutherford County, NC	Western	Region C	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		39.94293865905848		PCT	2	YR			Percent
6381	37163	Sampson County, NC	South Central	Triangle South	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		47.37685222266721		PCT	2	YR			Percent
6382	37165	Scotland County, NC	South Central	Lumber River	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		53.73230373230373		PCT	2	YR			Percent
6383	37167	Stanly County, NC	Southwest		FRED_EQFXSUBPRIME0_00000	Total across all Population groups		38.36477987421385		PCT	2	YR			Percent
6384	37169	Stokes County, NC	Piedmont-Triad	Northwest Piedmont	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		36.56093489148581		PCT	2	YR			Percent
6385	37171	Surry County, NC	Piedmont-Triad	Northwest Piedmont	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		34.40303657694962		PCT	2	YR			Percent
6386	37173	Swain County, NC	Western	Southwestern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		44.2836468885673		PCT	2	YR			Percent
6387	37175	Transylvania County, NC	Western	Mountain Area	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		29.103343465045594		PCT	2	YR			Percent
6388	37177	Tyrrell County, NC	Northeast	Northeastern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		43.90243902439025		PCT	2	YR			Percent
6389	37179	Union County, NC	Southwest	Centralina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		34.575442883323156		PCT	2	YR			Percent
6390	37181	Vance County, NC	North Central	Kerr-Tar	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		49.149045899948426		PCT	2	YR			Percent
6391	37183	Wake County, NC	North Central	Capital Area	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		30.56848195195573		PCT	2	YR			Percent
6392	37185	Warren County, NC	North Central	Kerr-Tar	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		44.47632711621234		PCT	2	YR			Percent
6393	37187	Washington County, NC	Northeast	Northeastern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		41.91419141914192		PCT	2	YR			Percent
6394	37189	Watauga County, NC	Northwest	High Country	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		28.168168168168172		PCT	2	YR			Percent
6395	37191	Wayne County, NC	Southeast	Eastern Carolina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		43.133000650900414		PCT	2	YR			Percent
6396	37193	Wilkes County, NC	Northwest	High Country	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		34.076870281400126		PCT	2	YR			Percent
6397	37195	Wilson County, NC	North Central	Turning Point	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		40.04400440044005		PCT	2	YR			Percent
6398	37197	Yadkin County, NC	Piedmont-Triad	Northwest Piedmont	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		33.800000000000004		PCT	2	YR			Percent
6399	37199	Yancey County, NC	Northwest	High Country	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		31.660231660231663		PCT	2	YR			Percent
6400	37001	Alamance County, NC	Piedmont-Triad	Regional Partnership	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		38.315400134498994		PCT	2	YR			Percent
6401	37003	Alexander County, NC	Northwest	Western Piedmont	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		36.13824192336589		PCT	2	YR			Percent
6402	37005	Alleghany County, NC	Northwest	High Country	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		29.645093945720248		PCT	2	YR			Percent
6403	37007	Anson County, NC	Southwest	Centralina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		46.583253128007705		PCT	2	YR			Percent
6404	37009	Ashe County, NC	Northwest	High Country	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		29.879740980573544		PCT	2	YR			Percent
6405	37011	Avery County, NC	Northwest	High Country	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		31.09489051094891		PCT	2	YR			Percent
6406	37013	Beaufort County, NC	Northeast	Region Q	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		39.196217494089844		PCT	2	YR			Percent
6407	37015	Bertie County, NC	Northeast	Region Q	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		48.86731391585761		PCT	2	YR			Percent
6408	37017	Bladen County, NC	South Central	Lumber River	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		46.757164404223225		PCT	2	YR			Percent
6409	37019	Brunswick County, NC	Southeast	Cape Fear	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		33.11546840958606		PCT	2	YR			Percent
6410	37021	Buncombe County, NC	Western	Mountain Area	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		32.743275316455694		PCT	2	YR			Percent
6411	37023	Burke County, NC	Northwest	Western Piedmont	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		36.29385964912281		PCT	2	YR			Percent
6412	37025	Cabarrus County, NC	Southwest	Centralina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		36.49500384319753		PCT	2	YR			Percent
6413	37027	Caldwell County, NC	Northwest	Western Piedmont	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		38.52196683153913		PCT	2	YR			Percent
6414	37029	Camden County, NC	Northeast	Northeastern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		35.25		PCT	2	YR			Percent
6415	37031	Carteret County, NC	Southeast	Eastern Carolina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		30.78792086081221		PCT	2	YR			Percent
6416	37033	Caswell County, NC	Piedmont-Triad	Kerr-Tar	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		44.28251121076233		PCT	2	YR			Percent
6417	37035	Catawba County, NC	Northwest	Western Piedmont	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		36.194665153234965		PCT	2	YR			Percent
6418	37037	Chatham County, NC	North Central	Triangle South	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		28.49395077179809		PCT	2	YR			Percent
6419	37039	Cherokee County, NC	Western	Southwestern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		32.70060396893873		PCT	2	YR			Percent
6420	37041	Chowan County, NC	Northeast	Northeastern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		35.17350157728705		PCT	2	YR			Percent
6421	37043	Clay County, NC	Western	Southwestern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		30.39014373716633		PCT	2	YR			Percent
6422	37045	Cleveland County, NC	Southwest	Region C	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		41.75903614457832		PCT	2	YR			Percent
6423	37047	Columbus County, NC	South Central	Cape Fear	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		45.26404023470243		PCT	2	YR			Percent
6424	37049	Craven County, NC	Southeast	Eastern Carolina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		37.63802208353337		PCT	2	YR			Percent
6425	37051	Cumberland County, NC	South Central	Cumberland County	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		46.17999227500966		PCT	2	YR			Percent
6426	37053	Currituck County, NC	Northeast	Northeastern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		32.91139240506329		PCT	2	YR			Percent
6427	37055	Dare County, NC	Northeast	Northeastern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		29.06137184115524		PCT	2	YR			Percent
6428	37057	Davidson County, NC	Piedmont-Triad	DavidsonWorks, Inc.	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		38.177840287544925		PCT	2	YR			Percent
6429	37059	Davie County, NC	Piedmont-Triad	Northwest Piedmont	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		31.707317073170728		PCT	2	YR			Percent
6430	37061	Duplin County, NC	Southeast	Eastern Carolina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		44.00204185809085		PCT	2	YR			Percent
6431	37063	Durham County, NC	North Central	Durham	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		37.36135434909515		PCT	2	YR			Percent
6432	37065	Edgecombe County, NC	North Central	Turning Point	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		47.74387623549634		PCT	2	YR			Percent
6433	37067	Forsyth County, NC	Piedmont-Triad	Northwest Piedmont	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		35.163312919218434		PCT	2	YR			Percent
6434	37069	Franklin County, NC	North Central	Kerr-Tar	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		44.53320019970045		PCT	2	YR			Percent
6435	37071	Gaston County, NC	Southwest	Gaston County	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		39.81879428505053		PCT	2	YR			Percent
6436	37073	Gates County, NC	Northeast	Northeastern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		41.0901467505241		PCT	2	YR			Percent
6437	37075	Graham County, NC	Western	Southwestern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		36.885245901639344		PCT	2	YR			Percent
6438	37077	Granville County, NC	North Central	Kerr-Tar	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		43.559160305343504		PCT	2	YR			Percent
6439	37079	Greene County, NC	Southeast	Eastern Carolina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		42.77198211624441		PCT	2	YR			Percent
6440	37081	Guilford County, NC	Piedmont-Triad	Greensboro/High Point/Guilford	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		37.392191885685115		PCT	2	YR			Percent
6441	37083	Halifax County, NC	Northeast	Turning Point	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		44.52945677123184		PCT	2	YR			Percent
6442	37085	Harnett County, NC	North Central	Triangle South	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		42.10661859387072		PCT	2	YR			Percent
6443	37087	Haywood County, NC	Western	Southwestern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		30.92385001932741		PCT	2	YR			Percent
6444	37089	Henderson County, NC	Western	Mountain Area	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		26.817219477769946		PCT	2	YR			Percent
6445	37091	Hertford County, NC	Northeast	Region Q	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		46.606334841628964		PCT	2	YR			Percent
6446	37093	Hoke County, NC	South Central	Lumber River	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		51.04551045510455		PCT	2	YR			Percent
6447	37095	Hyde County, NC	Northeast	Northeastern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		40.0		PCT	2	YR			Percent
6448	37097	Iredell County, NC	Southwest	Centralina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		34.87955729166667		PCT	2	YR			Percent
6449	37099	Jackson County, NC	Western	Southwestern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		33.630748112560056		PCT	2	YR			Percent
6450	37101	Johnston County, NC	North Central		FRED_EQFXSUBPRIME0_00000	Total across all Population groups		39.84191052808611		PCT	2	YR			Percent
6451	37103	Jones County, NC	Southeast	Eastern Carolina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		41.11675126903553		PCT	2	YR			Percent
6452	37105	Lee County, NC	North Central	Triangle South	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		36.694802310084405		PCT	2	YR			Percent
6453	37107	Lenoir County, NC	Southeast	Eastern Carolina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		43.821949347659256		PCT	2	YR			Percent
6454	37109	Lincoln County, NC	Southwest	Centralina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		35.647988999656235		PCT	2	YR			Percent
6455	37113	Macon County, NC	Western	Southwestern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		29.22868741542625		PCT	2	YR			Percent
6456	37115	Madison County, NC	Western	Mountain Area	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		37.01067615658364		PCT	2	YR			Percent
6457	37117	Martin County, NC	Northeast	Region Q	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		41.73829990448902		PCT	2	YR			Percent
6458	37111	McDowell County, NC	Northwest	Region C	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		42.20430107526881		PCT	2	YR			Percent
6459	37119	Mecklenburg County, NC	Southwest		FRED_EQFXSUBPRIME0_00000	Total across all Population groups		36.48423591569517		PCT	2	YR			Percent
6460	37121	Mitchell County, NC	Northwest	High Country	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		32.41758241758241		PCT	2	YR			Percent
6461	37123	Montgomery County, NC	South Central	Regional Partnership	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		41.02296450939457		PCT	2	YR			Percent
6462	37125	Moore County, NC	South Central	Regional Partnership	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		28.91120507399577		PCT	2	YR			Percent
6463	37127	Nash County, NC	North Central	Turning Point	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		41.73008625063419		PCT	2	YR			Percent
6464	37129	New Hanover County, NC	Southeast	Cape Fear	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		33.830724070450096		PCT	2	YR			Percent
6465	37131	Northampton County, NC	Northeast	Turning Point	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		43.723404255319146		PCT	2	YR			Percent
6466	37133	Onslow County, NC	Southeast	Eastern Carolina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		45.62241324418974		PCT	2	YR			Percent
6467	37135	Orange County, NC	North Central	Regional Partnership	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		25.612903225806452		PCT	2	YR			Percent
6468	37137	Pamlico County, NC	Southeast	Eastern Carolina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		31.72905525846702		PCT	2	YR			Percent
6469	37139	Pasquotank County, NC	Northeast	Northeastern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		41.18715929739553		PCT	2	YR			Percent
6470	37141	Pender County, NC	Southeast	Cape Fear	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		41.3846954711088		PCT	2	YR			Percent
6471	37143	Perquimans County, NC	Northeast	Northeastern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		36.58969804618118		PCT	2	YR			Percent
6472	37145	Person County, NC	North Central	Kerr-Tar	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		43.62416107382551		PCT	2	YR			Percent
6473	37147	Pitt County, NC	Northeast	Region Q	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		41.081609382635605		PCT	2	YR			Percent
6474	37149	Polk County, NC	Western	Region C	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		23.941958887545344		PCT	2	YR			Percent
6475	37151	Randolph County, NC	Piedmont-Triad	Regional Partnership	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		38.176371466017606		PCT	2	YR			Percent
6476	37153	Richmond County, NC	South Central	Lumber River	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		47.621247113163975		PCT	2	YR			Percent
6477	37155	Robeson County, NC			FRED_EQFXSUBPRIME0_00000	Total across all Population groups		50.62473969179509		PCT	2	YR			Percent
6478	37157	Rockingham County, NC	Piedmont-Triad	Northwest Piedmont	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		39.07754688291941		PCT	2	YR			Percent
6479	37159	Rowan County, NC	Southwest	Centralina	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		40.346228581522695		PCT	2	YR			Percent
6480	37161	Rutherford County, NC	Western	Region C	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		39.93598862019915		PCT	2	YR			Percent
6481	37163	Sampson County, NC	South Central	Triangle South	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		47.051840126632364		PCT	2	YR			Percent
6482	37165	Scotland County, NC	South Central	Lumber River	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		53.01282051282051		PCT	2	YR			Percent
6483	37167	Stanly County, NC	Southwest		FRED_EQFXSUBPRIME0_00000	Total across all Population groups		37.77592669720949		PCT	2	YR			Percent
6484	37169	Stokes County, NC	Piedmont-Triad	Northwest Piedmont	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		35.90173087660525		PCT	2	YR			Percent
6485	37171	Surry County, NC	Piedmont-Triad	Northwest Piedmont	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		34.492254733218594		PCT	2	YR			Percent
6486	37173	Swain County, NC	Western	Southwestern	FRED_EQFXSUBPRIME0_00000	Total across all Population groups		44.87734487734488		PCT	2	YR			Percent
